Snapshot,RepoName,Message,CommitAt,URL,Modified_markdowns
20231012_230826_commit_sharings.json,tisztamo/Junior,Update video link and description https://chat.openai.com/share/768723c2-4a3f-42e3-9559-fed47e4e7db3,2023-08-18T14:50:32.000+02:00,https://github.com/tisztamo/Junior/commit/d66308e188d38b508d56f01fe335056e4ded462e,"['README.md', 'prompt.md']"
20231012_230826_commit_sharings.json,tisztamo/Junior,Refactor NavBar and randomize subtitle https://chat.openai.com/share/074e0ac4-fdeb-47e6-ba3b-c85756ca8a93,2023-08-18T14:01:14.000+02:00,https://github.com/tisztamo/Junior/commit/8e266c7e0a247c81be8468eff8dbcff5c69b626f,['prompt.md']
20231012_230826_commit_sharings.json,Loknar/loka-ord,"chatgpt útbjó eitt orð í grunninn

sjá https://chat.openai.com/share/3a4e9c46-3d2f-4822-971f-dde938aa1685",2023-06-10T14:16:16.000Z,https://github.com/Loknar/loka-ord/commit/cf961d60645026c1ae6cd623bc31a7395ac14305,['README.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Add margin-top to the div https://chat.openai.com/share/e7f14139-f408-4cff-ad4c-19f40b36581c,2023-08-17T14:22:30.000+02:00,https://github.com/tisztamo/Junior/commit/9bfcb01198a9ce31985976f22a971df764098ae5,"['prompt.md', 'prompt/projectSpecifics.md']"
20231012_230826_commit_sharings.json,tisztamo/Junior,Fix empty string update issue https://chat.openai.com/share/a530b572-95f6-48a8-b6f6-40a72534a954,2023-08-17T13:49:27.000+02:00,https://github.com/tisztamo/Junior/commit/105dbf633332612c240e2492671ead2301485178,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement updated descriptor feature https://chat.openai.com/share/0a43cd4b-c477-4b4d-91da-8551c735566b,2023-08-17T13:36:49.000+02:00,https://github.com/tisztamo/Junior/commit/70abda553d1e37f6a54aa04d92feb1d266fdbd80,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Set empty requirements after commit https://chat.openai.com/share/07ee224f-764b-44f9-916a-7e13ba7f1092,2023-08-17T12:43:10.000+02:00,https://github.com/tisztamo/Junior/commit/f9b6082be63c0772a619f273984a5c58d5121996,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Fix import/export issue https://chat.openai.com/share/2467622b-2d50-4514-984e-f8b4a87341e0,2023-08-17T12:25:53.000+02:00,https://github.com/tisztamo/Junior/commit/87f28d694778c5f53a791b8c78b5ebb546aab886,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Refactor routes into separate files https://chat.openai.com/share/7a685f50-27b3-4d53-8713-c9afca1c4d7c,2023-08-17T12:23:26.000+02:00,https://github.com/tisztamo/Junior/commit/110fcd0e277ac80d049918e24dba8967effb5424,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Refactor setupRoutes.js https://chat.openai.com/share/6336615e-5196-4306-ae86-941650681131,2023-08-17T12:16:03.000+02:00,https://github.com/tisztamo/Junior/commit/cd67da359d2f9beb950d3b8c469122f1500ef3c0,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement updateRequirements endpoint and refactor routes https://chat.openai.com/share/031cc9df-a646-4d45-b244-43ecd5d583a0,2023-08-17T12:11:50.000+02:00,https://github.com/tisztamo/Junior/commit/8f5a32f08d6e44bb3b36f66b3cbf8779d13a5cb9,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Fix export issue in resetGit.js https://chat.openai.com/share/de28ad07-f6dd-431c-9128-42d03aa5ca35,2023-08-17T12:06:36.000+02:00,https://github.com/tisztamo/Junior/commit/fea90241140c7c565b0b5a0f9a8ddad977ea6688,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Fix export as named https://chat.openai.com/share/c1e55402-68ac-4e4b-9554-17ea40be49dd,2023-08-17T12:05:21.000+02:00,https://github.com/tisztamo/Junior/commit/ae7192e61ab046d94f7e6d522690ee612556cb77,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Fix module export issue https://chat.openai.com/share/e670f3e7-b8ae-4223-a8b8-4e0d3bf08227,2023-08-17T12:03:28.000+02:00,https://github.com/tisztamo/Junior/commit/f3fa22a29c974d3f8dc3b86f2de6d00935bc2f51,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Refactor git-related routes https://chat.openai.com/share/a5c3e5c5-09c8-4a0e-a908-c86a58813edb,2023-08-17T11:56:44.000+02:00,https://github.com/tisztamo/Junior/commit/020f2c644be54fde501fb8d199948e8f68c8e125,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Refactor git routes and handlers https://chat.openai.com/share/d13410a4-4e0d-470c-93f7-d69aacde16cf,2023-08-17T11:52:35.000+02:00,https://github.com/tisztamo/Junior/commit/6ed655be1ac60eacb05b3c947cb89c49a13026e9,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Add bottom padding to App https://chat.openai.com/share/de9540bf-e169-4154-a784-9889607a8c2d,2023-08-16T13:00:14.000+02:00,https://github.com/tisztamo/Junior/commit/d7b5a66a6c34b60da913af13b24e21311223282c,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Add host warning to startVite https://chat.openai.com/share/642d5e08-007a-494f-9d68-9a0d1c4909b3,2023-08-16T11:53:31.000+02:00,https://github.com/tisztamo/Junior/commit/da15c50dd5476d7d6209b4d8559120ea8d078d10,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Fix button padding issue https://chat.openai.com/share/68eb435d-6c58-4898-b97c-b70e2589f03f,2023-08-16T11:40:03.000+02:00,https://github.com/tisztamo/Junior/commit/e299fc7fe12ab7d7d2742ff0c6cbbc1955007f8c,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Fix changeInput reference error https://chat.openai.com/share/a2f5c3ea-c40f-43cb-a86b-402d46b45049,2023-08-16T10:11:02.000+02:00,https://github.com/tisztamo/Junior/commit/27bf8368a2cbfd0f9f3f382b4a6ac4385cc24061,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Set host based on CLI arg https://chat.openai.com/share/535249ac-e8ad-47d4-b0c2-c16088eab76c,2023-08-16T10:07:06.000+02:00,https://github.com/tisztamo/Junior/commit/8eee02253186902ac61ed82a3339cb50952f43b3,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Update default baseUrl https://chat.openai.com/share/dabca582-6dee-4491-8aa1-7c2f788a5678,2023-08-16T09:44:37.000+02:00,https://github.com/tisztamo/Junior/commit/f691d52c785883901e254abdf24027b3522f5f09,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Update App.jsx layout https://chat.openai.com/share/7ee72b63-3cab-4b96-8688-78ad09551b3e,2023-08-16T09:28:15.000+02:00,https://github.com/tisztamo/Junior/commit/d2d3a27471f41c33f0622c6c62d23561e2c178e9,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Use useFillScreen to fill content vertically https://chat.openai.com/share/f30b1cb9-6f7c-4cc0-a514-0bddd28d5eca,2023-08-15T22:08:00.000+02:00,https://github.com/tisztamo/Junior/commit/da2f768abb8387013d6fe90270f69eb5367f5f23,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement content padding and full height https://chat.openai.com/share/828c0bb5-e81d-47d6-9e2f-96814e2a7dec,2023-08-15T21:47:17.000+02:00,https://github.com/tisztamo/Junior/commit/c2b746785236a725942ddded1ecf9331d6f946fa,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Update margin and add padding https://chat.openai.com/share/35fbcf4b-b8db-4e54-a98e-5011c5fc9cdd,2023-08-15T20:00:00.000+02:00,https://github.com/tisztamo/Junior/commit/93823592c73fb2f4c7f7195273a7c5fafa79068f,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement frontend modifications https://chat.openai.com/share/077b8522-35f5-4aef-8d92-957f0b7e7a0f,2023-08-15T19:10:17.000+02:00,https://github.com/tisztamo/Junior/commit/13465c434fd2e2bb83949906c1df9c0e963d191f,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement Working Set task changes https://chat.openai.com/share/404d0e79-0e67-48d7-bac3-27e3209a237d,2023-08-14T07:22:20.000+02:00,https://github.com/tisztamo/Junior/commit/2c8d84013d9809ac20cfbeca9da0aa68992f301e,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement new border color for themes https://chat.openai.com/share/aafa7c58-fc0e-48a4-b386-3a7969baf99e,2023-08-14T07:16:27.000+02:00,https://github.com/tisztamo/Junior/commit/88238e72671609024e2d56c01bc1204365e5c1e9,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,"Refine Junior's documentation, with precise terminology https://chat.openai.com/share/308207f2-c5c1-431b-9839-8bc0e0b9ecf5",2023-10-10T15:27:41.000+02:00,https://github.com/tisztamo/Junior/commit/74303873d22e222ab7b1f3ef3b581d11e5a36aa7,"['docs/web.md', ""prompt/history/2023/10/10/15:26_Refine Junior's documentation, with precise terminology/prompt.md""]"
20231012_230826_commit_sharings.json,tisztamo/Junior,Add border to TasksList component https://chat.openai.com/share/f4c086a1-c024-4000-8a92-69d968a5ffa4,2023-08-10T23:31:32.000+02:00,https://github.com/tisztamo/Junior/commit/722afea61a6a049faa0fc07df9564a2a7dc619bb,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Update SVG Colors https://chat.openai.com/share/83b2be4d-f0ad-4a18-92a7-deae600ad491,2023-08-10T23:06:26.000+02:00,https://github.com/tisztamo/Junior/commit/63fdcb6264f2f97254f1ea6018e832c4b11d9244,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Add font-semibold to buttons https://chat.openai.com/share/6cd262f6-a62d-46d9-b677-e2ac67924735,2023-08-10T21:58:28.000+02:00,https://github.com/tisztamo/Junior/commit/51bf850063bf28e3873fb0c85a5ce1f15967c564,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Fix button styling https://chat.openai.com/share/f488f4f4-a9ea-465a-92c9-fc7b349d79d2,2023-08-10T21:43:53.000+02:00,https://github.com/tisztamo/Junior/commit/d4cf13ffd7564151d1f9a171ec98980f3f5760a2,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Modify button and tailwind config https://chat.openai.com/share/4254d06b-c649-4d19-b346-1cd123deb349,2023-08-10T21:38:29.000+02:00,https://github.com/tisztamo/Junior/commit/be5ee867851c56dfcfbd9168f9cc7cfb8c6cb593,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Increase font of task list input https://chat.openai.com/share/d2d63aa9-cdc0-4a47-ad1d-c5dd8140ad60,2023-08-10T17:19:18.000+02:00,https://github.com/tisztamo/Junior/commit/0a2b713d07623e3e284e50142057fb1a83c3ff18,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Increase space around content on mobile https://chat.openai.com/share/3142290e-1055-4e58-80db-fb78a81afbb6,2023-08-10T17:14:43.000+02:00,https://github.com/tisztamo/Junior/commit/f15186c2cbe6b2c40a188cef76fe03dca507962d,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Fix ReferenceError in init.js file https://chat.openai.com/share/72618944-4c7b-4b72-9089-67f16ed6aa89,2023-08-10T17:04:03.000+02:00,https://github.com/tisztamo/Junior/commit/bc4e57a23654ddb58842dd41d2ff071205fe1e37,"['prompt.md', 'prompt/system.md']"
20231012_230826_commit_sharings.json,tisztamo/Junior,Update favicons when logo is updated https://chat.openai.com/share/0e299c39-3c92-4336-a072-57ad27da9f65,2023-08-10T14:10:08.000+02:00,https://github.com/tisztamo/Junior/commit/ee8354e4326113dd3113082fdc41e71bd4223861,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Respond with JSON with output field https://chat.openai.com/share/a881a821-9f4d-46c9-8c3a-c952fc18f901,2023-08-10T14:02:13.000+02:00,https://github.com/tisztamo/Junior/commit/a1b2f7122f4e56048d8f86e9571aa8a946c0c9c1,"['prompt.md', 'prompt/task/bug/fix.md']"
20231012_230826_commit_sharings.json,tisztamo/Junior,Move fetchGitStatus call to the handler https://chat.openai.com/share/e1f03f45-7d06-4d61-b32c-53b303831320,2023-08-10T13:57:05.000+02:00,https://github.com/tisztamo/Junior/commit/f76d493641642063122d1751764e4fe2a19b5ed2,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,"Bind X to handleExecuteChange, update label https://chat.openai.com/share/015724cc-a808-4827-b585-fa3363796b1f",2023-08-10T13:02:48.000+02:00,https://github.com/tisztamo/Junior/commit/659cd2feabe4e5651110a971ab73a14f8b180a9b,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Refactor ExecuteButton by moving handleExecuteChange https://chat.openai.com/share/c4282ca4-503d-4e77-baf5-0ea442b68077,2023-08-10T12:55:19.000+02:00,https://github.com/tisztamo/Junior/commit/636e2624447b2c0d2bc7b4b60696a7fd249eea1f,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Refactor ExecuteButton by factoring changeInput https://chat.openai.com/share/d25bd7d3-a772-4a5e-8759-414454681037,2023-08-10T12:53:25.000+02:00,https://github.com/tisztamo/Junior/commit/99fd88164b1c4654d944a0a046856db9a5849a52,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Rename delete-branches to clear-branches https://chat.openai.com/share/805fae2c-0fba-4c87-839a-ebc5227a3f97,2023-08-10T09:46:18.000+02:00,https://github.com/tisztamo/Junior/commit/5440aaeee9e1de1854812b59dc7c6a83b9e8d6f7,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Move useKeyBindings to src/frontend/service/ https://chat.openai.com/share/5fcc9e45-d90b-4d3d-b372-2d9252eb72ef,2023-08-09T21:44:42.000+02:00,https://github.com/tisztamo/Junior/commit/3dc47930431069b08d72dbc693ef3c5cb4b0f6a0,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Fix TypeError in ansiToHtml function https://chat.openai.com/share/90affe10-f368-47fd-8524-c6886a158892,2023-08-09T21:26:38.000+02:00,https://github.com/tisztamo/Junior/commit/49e5df1fa79ce681374f5c67f6ed6ecd2ad2288f,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Rename deleteBranchesCommand to clearBranchesCommand https://chat.openai.com/share/47891d03-89f0-4dac-91cc-4ee74683ab07,2023-08-09T20:53:32.000+02:00,https://github.com/tisztamo/Junior/commit/42255b0e7101849b37593aaae6fb77dadabed8d5,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Fix TypeError in readAttention method https://chat.openai.com/share/ee093bc7-a3c5-4bde-abd7-5b02b79b3f43,2023-08-09T20:32:59.000+02:00,https://github.com/tisztamo/Junior/commit/6210e282ef5a9cb06c754272755de8fca510d219,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement delete branches function https://chat.openai.com/share/00f96355-371a-467b-9489-24ae4e60d3a3,2023-08-09T17:39:08.000+02:00,https://github.com/tisztamo/Junior/commit/3456479940c2f4fca01e4aae780ffce2ddabbcf2,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Fix TypeError issue in executeAndForwardOutput https://chat.openai.com/share/a81778df-eb6c-480a-919d-93ca637245ea,2023-08-09T16:10:42.000+02:00,https://github.com/tisztamo/Junior/commit/ee0608526f8e3705925aae76c6c6c3da7c75fee9,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Fix TypeError in executeAndForwardOutput function https://chat.openai.com/share/ab3914b9-51c2-4e7d-ac8e-11a5770e9213,2023-08-09T15:58:12.000+02:00,https://github.com/tisztamo/Junior/commit/355f59e5303cd0601aacac81360d18c7119826ed,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement keyboard bindings framework https://chat.openai.com/share/bd13d26b-a351-4ed5-a2ca-d6686111cfea,2023-08-09T15:49:30.000+02:00,https://github.com/tisztamo/Junior/commit/0e7124b9d86fdbcef2a3a861d0fd6a0ed8e3bcf6,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement shebang code execution https://chat.openai.com/share/cf5d3967-73f8-4ee7-9682-faf331651921,2023-08-09T15:01:38.000+02:00,https://github.com/tisztamo/Junior/commit/6d9dfa21bafb94f4abc95d3777cbf2f284ca98fe,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Extract code from change before executing https://chat.openai.com/share/933ed51f-e6dc-4edc-9fd7-97659d3b76db,2023-08-09T14:28:27.000+02:00,https://github.com/tisztamo/Junior/commit/2abf61fcdd4ffb47bee4b7264e3f0e677e4b195f,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement systemPrompt feature in prompt generation https://chat.openai.com/share/8291bd95-3f9e-4c6a-a923-2e7d208e39be,2023-08-09T14:01:30.000+02:00,https://github.com/tisztamo/Junior/commit/c26c49a924aca355d30b3a47f994908a339d1b82,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Add checkbox to disable rollback confirmation https://chat.openai.com/share/e86119fc-3f77-48d3-b3f9-2e7b06019e9d,2023-08-09T10:28:14.000+02:00,https://github.com/tisztamo/Junior/commit/c66786b23f4fc0bf1d5d58c02ceeeaca3b321fc6,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement rollback confirmation for reset functionality https://chat.openai.com/share/3e2a09f4-0c76-4a57-a581-f98a4f824262,2023-08-09T10:11:40.000+02:00,https://github.com/tisztamo/Junior/commit/0f23a0c9a7c507c89b2ed64d22b689c91cd01abf,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement error handling in git checkout https://chat.openai.com/share/30c97365-704b-4731-a467-98cd21aadbe9,2023-08-08T22:11:12.000+02:00,https://github.com/tisztamo/Junior/commit/b5487629ffe21039ab58932989fc3db070d38bdd,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,"Rename file, move files, eliminate variable https://chat.openai.com/share/eae5c1b1-95be-433e-b455-597b8b9fc3b3",2023-08-08T13:49:35.000+02:00,https://github.com/tisztamo/Junior/commit/44950874c2a56693d9436fa3b148721417ea3de6,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Add badge linking to Junior docs https://chat.openai.com/share/452d8999-268d-4197-943e-fa6bc90ba26e,2023-08-08T12:57:36.000+02:00,https://github.com/tisztamo/Junior/commit/dbe4554ec55ffc1ccbe75be532fe51e2c4750230,"['README.md', 'prompt.md']"
20231012_230826_commit_sharings.json,tisztamo/Junior,Reorder documentation sidebar https://chat.openai.com/share/49354303-aa21-43c8-ba4e-e48cf3918df8,2023-08-08T12:53:49.000+02:00,https://github.com/tisztamo/Junior/commit/9cbcf6db27dd02cf0450d442d30c94e636427a67,"['docs/_sidebar.md', 'prompt.md']"
20231012_230826_commit_sharings.json,tisztamo/Junior,Replace Getting Started details with link https://chat.openai.com/share/0009359a-f33c-4da4-98fa-8733c354ea33,2023-08-08T12:50:15.000+02:00,https://github.com/tisztamo/Junior/commit/d55d9bed3d60f6fda0b0155884259040e76fc7e3,"['docs/README.md', 'prompt.md']"
20231012_230826_commit_sharings.json,tisztamo/Junior,Add Junior vscode extension information https://chat.openai.com/share/fbda85f8-f524-4763-8858-c4294daa7be8,2023-08-08T12:37:44.000+02:00,https://github.com/tisztamo/Junior/commit/333e2d429f47b592fe124b4ee85284f7989dad7d,"['docs/usage.md', 'prompt.md']"
